Sentence,class,file
Mutat Res 1977; 43:1-10;PMID:194147; http://dx.doi.org/10.1016/0027- 5107(77)90126-9 11.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Gen Genet 1981; 184:471-8; PMID:7038396; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell Biol 2007; 27:7758-64; PMID: 17785441; http://dx.doi.org/10.1128/MCB.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
J Biol Chem 1997; 272:23360-5; PMID:9287349; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nature 2002; 419:135-41; PMID: 12226657; http://dx.doi.org/10.1038/nature00991 17.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
DNA Repair2010; 9:257-67; PMID:20096653; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2005; 19:123-33; PMID:15989970; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nature 2003; 423:309-12; PMID: 12748645; http://dx.doi.org/10.1038/nature01585 22.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
EMBO J 2013; 32:742-55; PMID:23395907; http://dx.doi.org/10.1038/emboj.2013.9 23.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2012; 45:75-86; PMID:22153967; http://dx.doi.org/ 10.1016/j.molcel.2011.11.010 25.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nature 2012; 13:141-52; PMID:22358330; http://dx.doi.org/10.1038/nrm3289 26.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
PMID:12968183; http://dx.doi.org/10.1038/ nature01965 27.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell Biol 2002; 22:2419-26; PMID:11884624; http://dx.doi.org/10.1128/MCB.22.7.2419-2426.2002 29.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2006; 21:15-27; PMID:16387650; http://dx.doi.org/10.1016/j.molcel.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nucleic Acids Res 2011; 39:7049-57; PMID:21646340; http://dx.doi.org/10.1093/nar/gkr420 31.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mutat Res 2001; 486:167-84; PMID: 11459630; http://dx.doi.org/10.1016/S0921-8777(01)00091-X 32.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2007; 28:167-75; http://dx.doi.org/10.1016/j.molcel.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell Biol 2010; 30:684-93; PMID:19948885; http://dx.doi.org/10.1128/MCB.00863-09 35.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nucleic Acids Res 2011; 40:245-57; PMID: 21911365; http://dx.doi.org/10.1093/nar/gkr738 36.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
EMBO J 2002; 21:2019-29; PMID:11953321; http://dx.doi.org/10.1093/emboj/21.8.2019 37.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2012; 47:396-409; PMID: 22704558; http://dx.doi.org/10.1016/j.molcel.2012.05.024 38.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Genes Dev 2012; 26:1558-72; PMID:22759634; http://dx.doi.org/10.1101/gad.193516.112 39.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2012; 47:410-21; PMID: 22705370; http://dx.doi.org/10.1016/j.molcel.2012.05.02540.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nature 2008; 456:915-20; PMID:19092928; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Genes Dev 2005; 19:339-50;PMID:15687257; http://dx.doi.org/10.1101/gad.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell2010; 38:649-61; PMID:20541998; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
PLoS Genet 2010;6:e1001205; PMID:21085632; http://dx.doi.org/ 10.1371/journal.pgen.1001205 47.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2013; 49:536-46; PMID: 23260657; http://dx.doi.org/10.1016/j.molcel.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
DNA Repair 2014; 19:176-81; PMID:24767945; http://dx.doi.org/10.1016/j.dnarep.2014.03.013 49.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Trends Genet 2003; 19:428- 31; PMID:12902160; http://dx.doi.org/10.1016/ S0168-9525(03)00173-2 50.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Proc Natl Acad Sci USA 2011; 108:4944- 9; PMID:21383164; http://dx.doi.org/10.1073/ pnas.1014240108 51.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Genes Dev 2001; 15:158-72; PMID:11157773; http://dx.doi.org/10.1101/gad.187501 52.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2005;20:793-9; PMID:16337602; http://dx.doi.org/ 10.1016/j.molcel.2005.10.016 54.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Cell Rep 2014; 6:553-64; PMID:24485656; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nat Struct Mol Biol 2010; 17:1305-11; PMID:20935632; http://dx.doi.org/ 10.1038/nsmb.1927 56.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Cell 2010; 141:255-67; PMID:20403322; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nature 2010; 465:951-5;PMID:20453836; http://dx.doi.org/10.1038/ nature09097 58.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
"Gonz /C19alez-Prieto R, Mu ~noz-Cabello AM, Cabello- Lobato MJ, Prado F. Rad51 replication fork recruit- ment is required for DNA damage tolerance.EMBO J 2013; 32:1307-21; http://dx.doi.org/ 10.1038/emboj.2013.73 59.",OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Science 2003; 300:1300-3; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Genes Cells 2003; 8:437-49; PMID:12694533; http://dx.doi.org/10.1046/j.1365-2443.2003.00646.x 61.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
J Biol Chem 2004; 279:21543-51; PMID:15014081;http://dx.doi.org/10.1074/jbc.M401649200 62.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2013; 52:541-53; http://dx.doi.org/10.1016/j.molcel.2013.09.025 63.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nat StructMol Biol 2013; 20:1383-9; PMID:24240614; http://dx.doi.org/10.1038/nsmb.2719 64.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Proc Natl Acad Sci USA 2010; 107:8219-24; PMID:20404181; http://dx.doi.org/ 10.1073/pnas.1003449107 65.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2008; 30:519-29; PMID:18498753; http://dx.doi.org/10.1016/j.molcel.2008.03.024 67.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
EMBO J 1998; 17:598-608; PMID:9430650; http://dx.doi.org/10.1093/emboj/17.2.598 68.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
J Cell Sci 2008; 121:162-6; PMID:18089650; http://dx.doi.org/ 10.1242/jcs.010330 69.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2003; 11:1109-17; PMID: 12718895; http://dx.doi.org/10.1016/S1097- 2765(03)00132-1 70.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
DNA Repair2008; 7:1693-704; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
EMBO J 2009; 28:1131-41; PMID:19322196; http://dx.doi.org/10.1038/ emboj.2009.75 72.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2010; 37:492-502; PMID: 20188668; http://dx.doi.org/10.1016/j.molcel.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
J Mol Biol 1976; 101:417-25; PMID:1255724; http://dx.doi.org/ 10.1016/0022-2836(76)90156-X 75.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
"Ball LG, Xu X, Blackwell S, Hanna MD, Lambrecht AD, Xiao W. The Rad5 helicase activity is dispens- able for error-free DNA post-replication repair.DNA Repair 2014; 16:74-83; PMID:24674630; http://dx.doi.org/10.1016/j.dnarep.2014.02.016 76.",OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nat Rev Mol Cell Biol 2010; 11:683-7; PMID:20842177; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
J Mol Biol 2004; 336:639-54; PMID:15095978; http://dx.doi.org/10.1016/j.jmb.2003.12.050 78.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Front Genet 2013; 4:26; PMID:23493417; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Genes Dev 2003; 17:3017-22; PMID: 14681210; http://dx.doi.org/10.1101/gad.279003 80.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Cell 2011; 145:529-42; PMID:21565612; http://dx.doi.org/10.1016/j.cell.2011.03.041 81.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
EMBO J 2005; 24:405-17; PMID: 15616582; http://dx.doi.org/10.1038/sj.emboj.760051182.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nucleic Acids Res 2012; 40:726-38; PMID:21954437; http://dx.doi.org/10.1093/nar/gkr748 83.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
DNA bending facilitates the error-free DNA damage tol- erance pathway and upholds genome integrity.EMBO J 2014; 33:327-40; PMID:24473148; http://dx.doi.org/10.1002/embj.201387425 85.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
DNA Repair 2009; 8:461-9; PMID:19217833; http://dx.doi.org/10.1016/j.dnarep.2009.01.006 86.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
EMBO J 2010; 29:2611-22; PMID:20571511; http://dx.doi.org/10.1038/emboj.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2013; 50:273-80; PMID:23499004; http://dx.doi.org/10.1016/j.molcel.2013.02.012 88.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
J Biol Chem 2010; 285:10362-9; PMID:20147293; http://dx.doi.org/10.1074/jbc.M109.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell 2011; 42:237-49; PMID:21396873; http://dx.doi.org/10.1016/j.molcel.2011.02.026 92.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cell Biol 2006; 26:7783-90; PMID:16908531; http://dx.doi.org/ 10.1128/MCB.01260-06 93.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
mBio 2011; 2:e00079-11; PMID: 21586645; http://dx.doi.org/10.1128/mBio.00079-11 94.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Genes Dev 2009; 23:1438-49; PMID:19528320; http://dx.doi.org/10.1101/gad.179340995.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
EMBO Rep 2011; 12:833-9; PMID: 21738226; http://dx.doi.org/10.1038/embor.2011.127 96.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
DNA Repair 2010;9:1038-49; PMID:20674515; http://dx.doi.org/ 10.1016/j.dnarep.2010.07.003 97.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Proc Natl Acad Sci USA 2014; 111:5526-31; PMID:24706928; http://dx.doi.org/ 10.1073/pnas.1321008111 98.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nat Rev Cancer 2001; 1:22-33; PMID:11900249; http://dx.doi.org/10.1038/ 35094000 99.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
DNA Repair 2011; 10:751-9; PMID:21602108; http://dx.doi.org/10.1016/j.dnarep.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Science 2008; 319:1352-5; PMID:18323444; http://dx.doi.org/10.1126/science.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
"Avkin S, Sevilya Z, Toube L, Geacintov N, Chaney SG, Oren M, Livneh Z. p53 and p21 regulate error- prone DNA repair to yield a lower mutation load.Mol Cell 2006; 22:407-13; PMID:16678112; http://dx.doi.org/10.1016/j.molcel.2006.03.022 103.",OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Proc Natl Acad Sci USA 2002; 99:4562-7; PMID:11904375; http://dx.doi.org/ 10.1073/pnas.062459899 104.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Cancer 2012; 11:18;PMID:22452792; http://dx.doi.org/10.1186/1476- 4598-11-18 105.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
J Cell Biol 2006; 175:703-8; PMID:17130289; http://dx.doi.org/10.1083/ jcb.200606145 106.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
PLoS Genet 2011; 7:e1002245; PMID:21901109; http://dx.doi.org/10.1371/journal.pgen.1002245 108.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Exp Mol Pathol 2003; 74:94-105;PMID:12710940; http://dx.doi.org/10.1016/ S0014-4800(03)00010-8 109.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Science 2010; 329:82-5; PMID:20595613; http://dx.doi.org/10.1126/science.1191125 e957039-12 Volume 1 Issue 2 Molecular & Cellular Oncology,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Plos Biol 2011; 9:e1000594; PMID:21347245; http://dx.doi.org/10.1371/journal.pbio.1000594 111.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Nature 2003; 426:870-4; PMID: 14685245; http://dx.doi.org/10.1038/nature02253 113.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
"Janz C, Wiesm €uller L. Wild-type p53 inhibits repli- cation-associated homologous recombination.Oncogene 2002; 21:5929-33; PMID:12185593; http://dx.doi.org/10.1038/sj.onc.1205757114.",OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
EMBO J 2009; 28:1121-30; PMID:19262568; http://dx.doi.org/ 10.1038/emboj.2009.43 116.,Non-OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
"Meister P, Taddei A, Vernis L, Poidevin M, Gasser SM, Baldacci G. Temporal separation of replication and recombination requires the intra-S checkpoint.J Cell Biol 2005; 168:537-44; PMID:15716375; http://dx.doi.org/10.1083/jcb.200410006 117.",OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Prado F. Genetic instability is prevented by Mrc1- dependent spatio-temporal separation of replicative and repair activities of homologous recombination.Bioessays 2014; 36:451-62; PMID:24615940; http://dx.doi.org/10.1002/bies.201300161118.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Mol Biol Cell 2007; 18:4062-73;PMID:17671161; http://dx.doi.org/10.1091/mbc.,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
Cell 2006; 127:509-22; PMID:17081974; http://dx.doi.org/10.1016/j.cell.2006.08.050 www.landesbioscience.com e957039-13 Molecular & Cellular Oncology,OADS,/arxiv_data1/oa_pdf/71/08/kmco-01-02-957039.PMC4905194.pdf
"We focused on the role of FGFR1 in © Alvaro Ingles-Prieto, Eva Reichhart, Karin Schelch, Harald Janovjak, and Michael Grusch *Correspondence to: Michael Grusch; Email: michael.grusch@meduniwien.ac.atSubmitted: 07/30/2014; Revised: 08/11/2014; Accepted: 08/12/2014 http://dx.doi.org/10.4161/23723548.2014.964045 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non-Commercial License (http://creativecommons.o rg/licenses/ by-nc/3.0/), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
Annu Rev Neurosci 2011; 34:389-412; PMID:21692661; http://dx.doi.org/10.1146/ annurev-neuro-061010-113817.,Non-OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
Nat Rev Mol Cell Biol 2014; 15:551-8; PMID:25027655; http://dx.doi.org/ 10.1038/nrm3837 3.,OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
EMBO J 2014; 33:1713-26; PMID:24986882; http://dx.doi.org/15252/embj.,OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
Nat Commun 2014; 5:4057; PMID:24894073; http://dx.doi.org/10.1038/ncomms5057 5.,OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
Chem Biol 2014; 21:903-12; PMID:24981772; http://dx.doi.org/10.1016/j.chembiol.2014.05.013 6.,OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
Nat Methods 2013; 10:249-52; PMID:23377377; http://dx.doi.org/ 10.1038/nmeth.2360 8.,OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
Cell 2011; 144:646-74; PMID:21376230; http://dx.doi.org/10.1016/j.cell.2011.02.013 9.,OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
Science 2008; 322:390-5;PMID:18927383; http://dx.doi.org/10.1126/science.,OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
Biol Cell 2013; 105:443-64; PMID:23782010; http://dx.doi.org/10.1111/boc.201200087 www.landesbioscience.com e964045-3 Molecular & Cellular Oncology,Non-OADS,/arxiv_data1/oa_pdf/fc/cd/kmco-01-04-964045.PMC4905200.pdf
"The functional consequence of reducedPRKAR1A is enhanced PKA activity.Consistent with a role of elevated PKA © Carl R Walkley, Mannu K Walia, Patricia W M Ho, and T John Martin *Correspondence to: TJ Martin; Email: jmartin@svi.edu.au; CR Walkley; Email: cwalkley@svi.edu.auSubmitted: 07/31/2014; Revised: 08/11/2014; Accepted: 08/12/2014 http://dx.doi.org/10.4161/23723548.2014.965624 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non-Commercial License (http://creativecommons.o rg/licenses/ by-nc/3.0/), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
Nature 1976; 260:436-8; PMID:1062678; http://dx.doi.org/10.1038/260436a0 2.,Non-OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
J Bone Miner Res 2012; 27:1231-9; PMID:22549910; http://dx.doi.org/10.1002/jbmr.1617 4.,Non-OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
Genes Dev2008; 22:1662-76; PMID:18559481; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
Bone 2013; 55:166-78; PMID:23486187; http://dx.doi.org/10.1016/j.bone.2013.02.016 6.,OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
Oncogene2014; PMID:25043296; http://dx.doi.org/ doi:10:1038/onc.2014.217 7.,OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
Int J Cancer 2007; 121:943-54; PMID:17410535; http://dx.doi.org/10.1002/ijc.227498.,Non-OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
J Clin Invest 2010; 120:3310-25; PMID:20697156;http://dx.doi.org/10.1172/JCI42391 9.,Non-OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
PLoS Biol 2012; 10:e1001363; PMID:22815651; http://dx.doi.org/ 10.1371/journal.pbio.1001363 10.,Non-OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
J Cell Sci 2012; 125:943-55; PMID:22421365; http://dx.doi.org/ 10.1242/jcs.094029 www.landesbioscience.com e965624-3 Molecular & Cellular Oncology,Non-OADS,/arxiv_data1/oa_pdf/24/ed/kmco-01-04-965624.PMC4905201.pdf
"in 2004 that RIG-I recognizes double-strandedRNAs (dsRNA) to trigger the transcription of type I IFN via © Xian-Yang Li, He-Zhou Guo, and Jiang Zhu *Correspondence to: Jiang Zhu; Email: zhujiang@shsmu.edu.cn Submitted: 05/30/2014; Revised: 08/07/2014; Accepted: 08/18/2014http://dx.doi.org/10.4161/23723548.2014.968016 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0/), which permits unrestricted non-commercial use,distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Nat Immunol 2004; 5:730-7;PMID:15208624; http://dx.doi.org/10.1038/ni1087 3.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Immunity 2011; 34:680-92; PMID:21616437; http://dx.doi.org/10.1016/j.immuni.,OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
J Immunol 2005; 175:2851-8;PMID: 16116171; http://dx.doi.org/10.4049/ jimmunol.175.5.2851 6.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Nature 2014; 509:110-4; PMID:24590070; http://dx.doi.org/10.1038/nature13140 7.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Cell 2010; 141:483-96; PMID:20434986; http://dx.doi.org/10.1016/j.cell.2010.03.040 9.,OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
J Virol 2010; 84:3220-9;PMID: 20071582; http://dx.doi.org/10.1128/ JVI.02241-09 10.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Proc Natl Acad Sci U S A 2007; 104:14050-5; PMID:17709747; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
J Mol medicine 2011; 89:5-12; PMID:20820752; http://dx.doi.org/10.1007/s00109-010-0672-8 12.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
J Virol 2011; 85:1036-47; PMID:21068236; http://dx.doi.org/10.1128/JVI.01734-10 13.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Cancer Res 2013; 73:1709-20; PMID:23338611; http://dx.doi.org/10.1158/0008- 5472.CAN-11-3850 16.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Stem Cells 2013; 31:1064-74; PMID:23390110; http://dx.doi.org/ 10.1002/stem.1350 18.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Oncoimmunology 2013; 2: e23566; PMID:23734313; http://dx.doi.org/10.4161/ onci.23566 19.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Cancer Res 2010; 70:5293-304; PMID:20551064; http://dx.doi.org/10.1158/0008-5472.CAN-10-0825 20.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Nat Med 2008; 14:1152-3;PMID:18989278; http://dx.doi.org/10.1038/nm1108- 1152 21.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
"Curr Opin Microbiol 2013; 16:485-92; PMID:23707340; http://dx.doi.org/ 10.1016/j.mib.2013.04.009 23. van den Boorn JG, Hartmann G. Turning tumors into vaccines: co-opting the innate immune system.",OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Immu-nity 2013; 39:27-37; PMID:23890061; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Protein Cell 2011; 2:351-7; PMID:21626268; http://dx.doi.org/10.1007/s13238-011-1045-y 27.,Non-OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
Nat CellBiol 2011; 13:254-62; PMID:21336305; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/22/7e/kmco-01-04-968016.PMC4905202.pdf
